DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-08-04;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-04; AGENT;2022-08-04 07:43:46;VRIDI 3 PONT 1
2022-08-04;NUIT;VALIDE;LTA;2022-08-04;CHEF SERVICE PESAGE;2022-08-04 11:07:25;LTA 1
2022-08-04;NUIT;VALIDE;ETC-CI;2022-08-04;RESP TECHNIQUE;2022-08-04 13:53:37;ETC-CI
2022-08-04;NUIT;VALIDE;GMCI;2022-08-04;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-04 14:23:00;GMCI GESTOCI
2022-08-04;NUIT;VALIDE;GMCI;2022-08-04;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-04 14:23:07;GMCI HINO
2022-08-04;NUIT;VALIDE;SOGENA;2022-08-04;RESPONSABLE PONT BASCULE;2022-08-04 15:44:34;SOGENA
2022-08-04;NUIT;VALIDE;FARLIN COMMODITIES;2022-08-04;PESSE;2022-08-04 16:32:33;FARLIN
2022-08-04;NUIT;VALIDE;COOPARES;2022-08-04;RESPONSABLE EXPLOITATION;2022-08-04 16:51:18;COOPARES
2022-08-05;JOUR;VALIDE;EOLIS;2022-08-05;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:18;EOLIS PONT
2022-08-05;JOUR;VALIDE;SOGENA;2022-08-05;RESPONSABLE PONT BASCULE;2022-05-05 15:50:00;SOGENA EX-CAISTAB
2022-08-05;JOUR;VALIDE;SOGENA;2022-08-05;RESPONSABLE PONT BASCULE;2022-05-05 16:10:42;SOGENA
2022-08-05;JOUR;VALIDE;coic sa;2022-08-05;GESTIONNAIRE DE STOCKS ;2022-06-01 06:42:39;COIC
2022-08-05;JOUR;EXPIRE;CTM;2022-08-05;DGA;2022-06-10 09:17:36;CTM
2022-08-05;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-05;RESPONSABLE PESEUR;2022-06-10 15:06:28;R et R
2022-08-05;JOUR;VALIDE;ITCA;2022-08-05;RESPONSABLE PRODUITS FINIS;2022-06-24 14:51:34;ITCA
2022-08-05;JOUR;VALIDE;SACO;2022-08-05;AGENT LOGISTIQUE;2022-06-28 11:48:12;SACO ABIDJAN
2022-08-05;JOUR;VALIDE;CARGILL COCOA;2022-08-05;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:20;CARGILL COCOA YOP
2022-08-05;JOUR;VALIDE;FARLIN COMMODITIES;2022-08-05;PESEUR;2022-07-08 11:23:40;FARLIN
2022-08-05;JOUR;VALIDE;ZAMACOM;2022-08-05;RESPONSABLE TRANSIT ;2022-07-11 11:57:19;ZAMACOM PONT 1
2022-08-05;JOUR;VALIDE;OLAM;2022-08-05;COOORDINATEUR PESAGE;2022-07-12 15:39:18;USINE UNICAO PONT02
2022-08-05;JOUR;VALIDE;SEAFEM;2022-08-05;DIRECTEUR GENERAL;2022-07-19 15:19:31;SEAFEM
2022-08-05;JOUR;VALIDE;;2022-08-05;RESPONSABLE DES OPERATIONS;2022-07-22 12:23:54;STNC
2022-08-05;JOUR;VALIDE;FACI;2022-08-05;AGENT DE TRANSIT;2022-07-26 10:31:45;FACI
2022-08-05;JOUR;ANNULE;MEDLOG;2022-08-05;AGENT PONT BASCULE;2022-07-28 08:03:25;MEDLOG
2022-08-05;JOUR;VALIDE;MANTRA;2022-08-05;LOGISTIQUE;2022-07-28 23:52:10;MANTRA
2022-08-05;JOUR;VALIDE;MANTRA;2022-08-05;LOGISTIQUE;2022-07-28 23:52:21;YIRIMA
2022-08-05;JOUR;VALIDE;MEDLOG;2022-08-05;AGENT PONT BASCULE;2022-07-29 10:10:31;MEDLOG
2022-08-05;JOUR;VALIDE;MOVIS;2022-08-05;COCORDINATEUR ;2022-07-29 13:42:48;CFS 4 VRIDI
2022-08-05;JOUR;VALIDE;;2022-08-05;RESPONSABLE PESEUR;2022-08-01 11:18:10;SITRADEX
2022-08-05;JOUR;VALIDE;APM TERMINAL;2022-08-05;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:11:28;APM TERMINAL
2022-08-05;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05; AGENT;2022-08-04 07:44:06;COTON RAN
2022-08-05;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05; AGENT;2022-08-04 07:44:17;T6
2022-08-05;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05; AGENT;2022-08-04 07:44:30;VRIDI 3 PONT 1
2022-08-05;JOUR;VALIDE;TRCI;2022-08-05;RESPONSABLE PRODUIT FINI;2022-08-04 08:35:52;TRCI ANGUEDEDOU
2022-08-05;JOUR;ANNULE;TRCI;2022-08-05;RESPONSABLE PRODUIT FINI;2022-08-04 08:35:53;TRCI ANGUEDEDOU
2022-08-05;JOUR;VALIDE;LTA;2022-08-05;CHEF SERVICE PESAGE;2022-08-04 11:07:39;LTA 1
2022-08-05;JOUR;VALIDE;ETC-CI;2022-08-05;RESP TECHNIQUE;2022-08-04 13:53:53;ETC-CI
2022-08-05;JOUR;VALIDE;GMCI;2022-08-05;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-04 14:23:16;GMCI HINO
2022-08-05;JOUR;VALIDE;GMCI;2022-08-05;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-04 14:23:23;GMCI GARE DU MALI
2022-08-05;JOUR;VALIDE;GMCI;2022-08-05;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-04 14:23:30;GMCI GESTOCI
2022-08-05;JOUR;VALIDE;COOPARES;2022-08-05;RESPONSABLE EXPLOITATION;2022-08-04 16:51:31;COOPARES
2022-08-05;NUIT;VALIDE;EOLIS;2022-08-05;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:26;EOLIS PONT
2022-08-05;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-05;RESPONSABLE PESEUR;2022-06-10 15:06:37;R et R
2022-08-05;NUIT;VALIDE;CARGILL COCOA;2022-08-05;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:25;CARGILL COCOA YOP
2022-08-05;NUIT;VALIDE;ZAMACOM;2022-08-05;RESPONSABLE TRANSIT ;2022-07-11 11:57:51;ZAMACOM PONT 1
2022-08-05;NUIT;VALIDE;SEAFEM;2022-08-05;DIRECTEUR GENERAL;2022-07-19 15:19:56;SEAFEM
2022-08-05;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-05;CHEF DE SERVICE METROLOGIE;2022-07-20 16:48:30;CCI-CI PONT N2
2022-08-05;NUIT;VALIDE;MANTRA;2022-08-05;LOGISTIQUE;2022-07-28 23:52:01;MANTRA
2022-08-05;NUIT;ANNULE;MANTRA;2022-08-05;LOGISTIQUE;2022-07-29 00:42:23;YIRIMA
2022-08-05;NUIT;VALIDE;;2022-08-05;RESPONSABLE PESEUR;2022-08-01 11:18:35;SITRADEX
2022-08-05;NUIT;REJETE;coic sa;2022-08-05;GESTIONNAIRE DE STOCKS;2022-08-02 11:44:01;COIC
2022-08-05;NUIT;VALIDE;APM TERMINAL;2022-08-05;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:12:00;APM TERMINAL
2022-08-05;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05;AGENT;2022-08-05 07:43:23;T6
2022-08-05;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05;AGENT;2022-08-05 07:43:32;VRIDI 3 PONT 1
2022-08-05;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-05;AGENT;2022-08-05 07:43:34;VRIDI 3 PONT 1
2022-08-05;NUIT;VALIDE;LTA;2022-08-05;CHEF SERVICE PESAGE;2022-08-05 11:11:41;LTA 3
2022-08-05;NUIT;VALIDE;ETC-CI;2022-08-05;REP TECHNIQUE;2022-08-05 11:31:26;ETC-CI
2022-08-05;NUIT;VALIDE;MANTRA;2022-08-05;LOGISTIQUE;2022-08-05 14:23:33;MANTRA PALM BEACH 
2022-08-05;NUIT;VALIDE;GMCI;2022-08-05;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:26:28;GMCI HINO
2022-08-05;NUIT;VALIDE;GMCI;2022-08-05;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:26:35;GMCI GARE DU MALI
2022-08-05;NUIT;VALIDE;SACO;2022-08-05;AGENT LOGISTIQUE;2022-08-05 14:40:56;SACO ABIDJAN
2022-08-05;NUIT;VALIDE;SOGENA;2022-08-05;RESPONSABLE PONT BASCULE;2022-08-05 14:41:45;SOGENA
2022-08-05;NUIT;VALIDE;FARLIN COMMODITIES;2022-08-05;PESSE;2022-08-05 15:45:31;FARLIN
2022-08-06;JOUR;VALIDE;EOLIS;2022-08-06;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:31;EOLIS PONT
2022-08-06;JOUR;ANNULE;SOGENA;2022-08-06;RESPONSABLE PONT BASCULE;2022-05-05 15:50:07;SOGENA EX-CAISTAB
2022-08-06;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-06;RESPONSABLE PESEUR;2022-06-10 15:06:45;R et R
2022-08-06;JOUR;VALIDE;SACO;2022-08-06;AGENT LOGISTIQUE;2022-06-28 11:49:29;SACO ABIDJAN
2022-08-06;JOUR;VALIDE;CARGILL COCOA;2022-08-06;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:31;CARGILL COCOA YOP
2022-08-06;JOUR;VALIDE;ZAMACOM;2022-08-06;RESPONSABLE TRANSIT ;2022-07-11 11:58:05;ZAMACOM PONT 1
2022-08-06;JOUR;REJETE;OLAM;2022-08-06;COOORDINATEUR PESAGE;2022-07-12 15:39:29;USINE UNICAO PONT02
2022-08-06;JOUR;VALIDE;SEAFEM;2022-08-06;DIRECTEUR GENERAL;2022-07-19 15:20:34;SEAFEM
2022-08-06;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-08-06;CHEF DE SERVICE METROLOGIE;2022-07-20 16:48:39;CCI-CI PONT N2
2022-08-06;JOUR;ANNULE;FACI;2022-08-06;AGENT DE TRANSIT;2022-07-26 10:31:57;FACI
2022-08-06;JOUR;VALIDE;MANTRA;2022-08-06;LOGISTIQUE;2022-07-28 23:52:56;MANTRA
2022-08-06;JOUR;ANNULE;MANTRA;2022-08-06;LOGISTIQUE;2022-07-28 23:56:37;YIRIMA
2022-08-06;JOUR;VALIDE;;2022-08-06;RESPONSABLE PESEUR;2022-08-01 11:19:11;SITRADEX
2022-08-06;JOUR;REJETE;coic sa;2022-08-06;GESTIONNAIRE DE STOCKS;2022-08-02 11:44:16;COIC
2022-08-06;JOUR;VALIDE;APM TERMINAL;2022-08-06;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:12:15;APM TERMINAL
2022-08-06;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-06;AGENT;2022-08-05 07:44:26;COTON RAN
2022-08-06;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-06;AGENT;2022-08-05 07:45:25;T6
2022-08-06;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-06;AGENT;2022-08-05 07:45:36;VRIDI 3 PONT 1
2022-08-06;JOUR;VALIDE;LTA;2022-08-06;CHEF SERVICE PESAGE;2022-08-05 11:11:58;LTA 3
2022-08-06;JOUR;VALIDE;ETC-CI;2022-08-06;REP TECHNIQUE;2022-08-05 11:31:37;ETC-CI
2022-08-06;JOUR;VALIDE;;2022-08-06;RESPONSABLE DES OPERATIONS;2022-08-05 11:37:44;STNC
2022-08-06;JOUR;VALIDE;MANTRA;2022-08-06;LOGISTIQUE;2022-08-05 14:23:45;MANTRA PALM BEACH 
2022-08-06;JOUR;VALIDE;GMCI;2022-08-06;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:26:46;GMCI HINO
2022-08-06;JOUR;VALIDE;SOGENA;2022-08-06;RESPONSABLE PONT BASCULE;2022-08-05 14:42:42;SOGENA
2022-08-06;JOUR;VALIDE;GMCI;2022-08-06;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 15:20:16;GMCI GARE DU MALI
2022-08-06;JOUR;VALIDE;;2022-08-06;RESPONSABLE DE PRODUCTION;2022-08-05 15:30:54;COMPAGNIE CACAOYERE DU BANDAMA
2022-08-06;NUIT;VALIDE;EOLIS;2022-08-06;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:34;EOLIS PONT
2022-08-06;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-06;RESPONSABLE PESEUR;2022-06-10 15:06:54;R et R
2022-08-06;NUIT;VALIDE;CARGILL COCOA;2022-08-06;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:36;CARGILL COCOA YOP
2022-08-06;NUIT;VALIDE;ZAMACOM;2022-08-06;RESPONSABLE TRANSIT ;2022-07-11 11:58:10;ZAMACOM PONT 1
2022-08-06;NUIT;VALIDE;SEAFEM;2022-08-06;DIRECTEUR GENERAL;2022-07-19 15:20:42;SEAFEM
2022-08-06;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-06;CHEF DE SERVICE METROLOGIE;2022-07-20 16:48:44;CCI-CI PONT N2
2022-08-06;NUIT;VALIDE;MANTRA;2022-08-06;LOGISTIQUE;2022-07-28 23:53:05;MANTRA
2022-08-06;NUIT;ANNULE;MANTRA;2022-08-06;LOGISTIQUE;2022-07-29 00:42:34;YIRIMA
2022-08-06;NUIT;VALIDE;;2022-08-06;RESPONSABLE PESEUR;2022-08-01 11:19:25;SITRADEX
2022-08-06;NUIT;REJETE;coic sa;2022-08-06;GESTIONNAIRE DE STOCKS;2022-08-02 11:44:10;COIC
2022-08-06;NUIT;VALIDE;APM TERMINAL;2022-08-06;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:12:24;APM TERMINAL
2022-08-06;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-06;AGENT;2022-08-05 07:46:31;T6
2022-08-06;NUIT;VALIDE;ETC-CI;2022-08-06;REP TECHNIQUE;2022-08-05 11:31:46;ETC-CI
2022-08-06;NUIT;VALIDE;;2022-08-06;RESPONSABLE DES OPERATIONS;2022-08-05 11:38:11;STNC
2022-08-06;NUIT;VALIDE;GMCI;2022-08-06;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:00;GMCI GESTOCI
2022-08-06;NUIT;ANNULE;GMCI;2022-08-06;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:02;GMCI GESTOCI
2022-08-06;NUIT;VALIDE;SACO;2022-08-06;AGENT LOGISTIQUE;2022-08-05 14:41:04;SACO ABIDJAN
2022-08-06;NUIT;VALIDE;SOGENA;2022-08-06;RESPONSABLE PONT BASCULE;2022-08-05 14:42:50;SOGENA
2022-08-06;NUIT;VALIDE;MANTRA;2022-08-06;LOGISTIQUE PRODUIT;2022-08-05 15:45:19;IPN
2022-08-06;NUIT;VALIDE;SIMAT;2022-08-06;RESPONSABLE LOGISTIQUE;2022-08-05 16:44:24;SIMAT PAC 1
2022-08-07;NUIT;ANNULE;ZAMACOM;2022-08-07;RESPONSABLE TRANSIT ;2022-07-11 11:58:46;ZAMACOM PONT 1
2022-08-07;JOUR;VALIDE;EOLIS;2022-08-07;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:40;EOLIS PONT
2022-08-07;JOUR;ANNULE;SOGENA;2022-08-07;RESPONSABLE PONT BASCULE;2022-05-05 15:50:15;SOGENA EX-CAISTAB
2022-08-07;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-07;RESPONSABLE PESEUR;2022-06-10 15:07:01;R et R
2022-08-07;JOUR;VALIDE;SACO;2022-08-07;AGENT LOGISTIQUE;2022-06-28 11:49:40;SACO ABIDJAN
2022-08-07;JOUR;VALIDE;ZAMACOM;2022-08-07;RESPONSABLE TRANSIT ;2022-07-11 11:58:18;ZAMACOM PONT 1
2022-08-07;JOUR;VALIDE;SEAFEM;2022-08-07;DIRECTEUR GENERAL;2022-07-19 15:20:51;SEAFEM
2022-08-07;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-08-07;CHEF DE SERVICE METROLOGIE;2022-07-20 16:48:56;CCI-CI PONT N2
2022-08-07;JOUR;VALIDE;MANTRA;2022-08-07;LOGISTIQUE;2022-07-28 23:53:34;MANTRA
2022-08-07;JOUR;ANNULE;MANTRA;2022-08-07;LOGISTIQUE;2022-07-28 23:56:49;YIRIMA
2022-08-07;JOUR;REJETE;;2022-08-07;RESPONSABLE PESEUR;2022-08-01 11:19:43;SITRADEX
2022-08-07;JOUR;VALIDE;;2022-08-07;RESPONSABLE PESEUR;2022-08-01 11:19:46;SITRADEX
2022-08-07;JOUR;REJETE;coic sa;2022-08-07;GESTIONNAIRE DE STOCKS;2022-08-02 11:44:24;COIC
2022-08-07;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-07;AGENT;2022-08-05 07:46:46;T6
2022-08-07;JOUR;VALIDE;SOGENA;2022-08-07;RESPONSABLE PONT BASCULE;2022-08-05 14:43:06;SOGENA
2022-08-07;JOUR;VALIDE;MANTRA;2022-08-07;LOGISTIQUE PRODUIT;2022-08-05 15:45:28;IPN
2022-08-07;NUIT;VALIDE;EOLIS;2022-08-07;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:46;EOLIS PONT
2022-08-07;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-07;RESPONSABLE PESEUR;2022-06-10 15:07:07;R et R
2022-08-07;NUIT;VALIDE;ZAMACOM;2022-08-07;RESPONSABLE TRANSIT ;2022-07-11 11:59:16;ZAMACOM PONT 1
2022-08-07;NUIT;VALIDE;SEAFEM;2022-08-07;DIRECTEUR GENERAL;2022-07-19 15:20:58;SEAFEM
2022-08-07;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-07;CHEF DE SERVICE METROLOGIE;2022-07-20 16:49:34;CCI-CI PONT N2
2022-08-07;NUIT;VALIDE;MANTRA;2022-08-07;LOGISTIQUE;2022-07-28 23:53:26;MANTRA
2022-08-07;NUIT;ANNULE;MANTRA;2022-08-07;LOGISTIQUE;2022-07-29 00:42:46;YIRIMA
2022-08-07;NUIT;REJETE;coic sa;2022-08-07;GESTIONNAIRE DE STOCKS;2022-08-02 11:44:30;COIC
2022-08-07;NUIT;VALIDE;APM TERMINAL;2022-08-07;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:12:46;APM TERMINAL
2022-08-07;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-07;AGENT;2022-08-05 07:46:55;T6
2022-08-07;NUIT;VALIDE;SACO;2022-08-07;AGENT LOGISTIQUE;2022-08-05 14:41:10;SACO ABIDJAN
2022-08-07;NUIT;VALIDE;SOGENA;2022-08-07;RESPONSABLE PONT BASCULE;2022-08-05 14:43:16;SOGENA
2022-08-08;JOUR;VALIDE;EOLIS;2022-08-08;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:53;EOLIS PONT
2022-08-08;JOUR;ANNULE;SOGENA;2022-08-08;RESPONSABLE PONT BASCULE;2022-05-05 15:50:22;SOGENA EX-CAISTAB
2022-08-08;JOUR;REJETE;CTM;2022-08-08;DGA;2022-06-10 09:17:46;CTM
2022-08-08;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-08;RESPONSABLE PESEUR;2022-06-10 15:07:27;R et R
2022-08-08;JOUR;REJETE;coic sa;2022-08-08;GESTIONNAIRE DE STOCKS;2022-06-20 16:59:29;COIC
2022-08-08;JOUR;REJETE;ITCA;2022-08-08;RESPONSABLE PRODUITS FINIS;2022-06-24 14:51:48;ITCA
2022-08-08;JOUR;VALIDE;SACO;2022-08-08;AGENT LOGISTIQUE;2022-06-28 11:50:11;SACO ABIDJAN
2022-08-08;JOUR;VALIDE;CARGILL COCOA;2022-08-08;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:46;CARGILL COCOA YOP
2022-08-08;JOUR;ANNULE;FARLIN COMMODITIES;2022-08-08;PESEUR;2022-07-08 11:23:59;FARLIN
2022-08-08;JOUR;VALIDE;ZAMACOM;2022-08-08;RESPONSABLE TRANSIT ;2022-07-11 12:00:12;ZAMACOM PONT 1
2022-08-08;JOUR;REJETE;OLAM;2022-08-08;COOORDINATEUR PESAGE;2022-07-12 15:39:38;USINE UNICAO PONT02
2022-08-08;JOUR;VALIDE;SEAFEM;2022-08-08;DIRECTEUR GENERAL;2022-07-19 15:21:19;SEAFEM
2022-08-08;JOUR;ANNULE;FACI;2022-08-08;AGENT DE TRANSIT;2022-07-26 10:32:10;FACI
2022-08-08;JOUR;ANNULE;MANTRA;2022-08-08;LOGISTIQUE;2022-07-28 23:58:51;YIRIMA
2022-08-08;JOUR;VALIDE;MANTRA;2022-08-08;LOGISTIQUE;2022-07-28 23:59:07;MANTRA
2022-08-08;JOUR;VALIDE;;2022-08-08;RESPONSABLE PESEUR;2022-08-01 11:19:58;SITRADEX
2022-08-08;JOUR;VALIDE;;2022-08-08;RESPONSABLE DES OPERATIONS;2022-08-02 09:32:56;STNC
2022-08-08;JOUR;VALIDE;APM TERMINAL;2022-08-08;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:13:12;APM TERMINAL
2022-08-08;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-08;AGENT;2022-08-05 07:47:12;T6
2022-08-08;JOUR;REJETE;TRCI;2022-08-08;RESPONSABLE PRODUIT FINI;2022-08-05 08:44:55;TRCI ANGUEDEDOU
2022-08-08;JOUR;VALIDE;ETC-CI;2022-08-08;REP TECHNIQUE;2022-08-05 11:32:04;ETC-CI
2022-08-08;JOUR;VALIDE;GMCI;2022-08-08;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:19;GMCI GARE DU MALI
2022-08-08;JOUR;VALIDE;SOGENA;2022-08-08;RESPONSABLE PONT BASCULE;2022-08-05 14:43:41;SOGENA
2022-08-08;NUIT;VALIDE;EOLIS;2022-08-08;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:04:56;EOLIS PONT
2022-08-08;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-08;RESPONSABLE PESEUR;2022-06-10 15:07:31;R et R
2022-08-08;NUIT;VALIDE;CARGILL COCOA;2022-08-08;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:25:51;CARGILL COCOA YOP
2022-08-08;NUIT;VALIDE;ZAMACOM;2022-08-08;RESPONSABLE TRANSIT ;2022-07-11 11:58:51;ZAMACOM PONT 1
2022-08-08;NUIT;VALIDE;SEAFEM;2022-08-08;DIRECTEUR GENERAL;2022-07-19 15:21:53;SEAFEM
2022-08-08;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-08;CHEF DE SERVICE METROLOGIE;2022-07-20 16:49:58;CCI-CI PONT N2
2022-08-08;NUIT;VALIDE;MANTRA;2022-08-08;LOGISTIQUE;2022-07-28 23:59:17;MANTRA
2022-08-08;NUIT;ANNULE;MANTRA;2022-08-08;LOGISTIQUE;2022-07-29 00:42:59;YIRIMA
2022-08-08;NUIT;VALIDE;;2022-08-08;RESPONSABLE PESEUR;2022-08-01 11:20:08;SITRADEX
2022-08-08;NUIT;VALIDE;APM TERMINAL;2022-08-08;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-03 06:13:30;APM TERMINAL
2022-08-08;NUIT;REJETE;coic sa;2022-08-08;GESTIONNAIRE DE STOCKS;2022-08-04 12:07:12;COIC
2022-08-08;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-08;AGENT;2022-08-05 07:47:23;T6
2022-08-08;NUIT;REJETE;ETC-CI;2022-08-08;REP TECHNIQUE;2022-08-05 11:32:10;ETC-CI
2022-08-08;NUIT;VALIDE;ETC-CI;2022-08-08;REP TECHNIQUE;2022-08-05 11:32:12;ETC-CI
2022-08-08;NUIT;VALIDE;SACO;2022-08-08;AGENT LOGISTIQUE;2022-08-05 14:41:15;SACO ABIDJAN
2022-08-08;NUIT;VALIDE;SOGENA;2022-08-08;RESPONSABLE PONT BASCULE;2022-08-05 16:25:14;SOGENA
2022-08-09;JOUR;VALIDE;EOLIS;2022-08-09;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:01;EOLIS PONT
2022-08-09;JOUR;ANNULE;SOGENA;2022-08-09;RESPONSABLE PONT BASCULE;2022-05-05 15:50:30;SOGENA EX-CAISTAB
2022-08-09;JOUR;VALIDE;SOGENA;2022-08-09;RESPONSABLE PONT BASCULE;2022-05-05 16:10:50;SOGENA
2022-08-09;JOUR;VALIDE;CTM;2022-08-09;DGA;2022-06-10 09:17:55;CTM
2022-08-09;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-09;RESPONSABLE PESEUR;2022-06-10 15:36:34;R et R
2022-08-09;JOUR;VALIDE;coic sa;2022-08-09;GESTIONNAIRE DE STOCKS;2022-06-20 16:59:21;COIC
2022-08-09;JOUR;VALIDE;ITCA;2022-08-09;RESPONSABLE PRODUITS FINIS;2022-06-24 14:51:58;ITCA
2022-08-09;JOUR;VALIDE;SACO;2022-08-09;AGENT LOGISTIQUE;2022-06-28 11:50:16;SACO ABIDJAN
2022-08-09;JOUR;VALIDE;CARGILL COCOA;2022-08-09;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:01;CARGILL COCOA YOP
2022-08-09;JOUR;VALIDE;FARLIN COMMODITIES;2022-08-09;PESEUR;2022-07-08 11:24:10;FARLIN
2022-08-09;JOUR;VALIDE;ZAMACOM;2022-08-09;RESPONSABLE TRANSIT ;2022-07-11 12:04:19;ZAMACOM PONT 1
2022-08-09;JOUR;VALIDE;OLAM;2022-08-09;COOORDINATEUR PESAGE;2022-07-12 15:39:47;USINE UNICAO PONT02
2022-08-09;JOUR;VALIDE;SEAFEM;2022-08-09;DIRECTEUR GENERAL;2022-07-19 15:29:18;SEAFEM
2022-08-09;JOUR;ANNULE;FACI;2022-08-09;AGENT DE TRANSIT;2022-07-26 10:32:21;FACI
2022-08-09;JOUR;ANNULE;FACI;2022-08-09;AGENT DE TRANSIT;2022-07-26 10:32:22;FACI
2022-08-09;JOUR;VALIDE;MANTRA;2022-08-09;LOGISTIQUE;2022-07-28 23:59:50;MANTRA
2022-08-09;JOUR;VALIDE;MANTRA;2022-08-09;LOGISTIQUE;2022-07-29 00:00:03;YIRIMA
2022-08-09;JOUR;VALIDE;;2022-08-09;RESPONSABLE PESEUR;2022-08-01 11:20:25;SITRADEX
2022-08-09;JOUR;REJETE;;2022-08-09;RESPONSABLE PESEUR;2022-08-01 11:20:25;SITRADEX
2022-08-09;JOUR;VALIDE;;2022-08-09;RESPONSABLE DES OPERATIONS;2022-08-02 09:33:05;STNC
2022-08-09;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-09;AGENT;2022-08-05 07:48:43;COTON RAN
2022-08-09;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-09;AGENT;2022-08-05 07:49:24;T6
2022-08-09;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-09;AGENT;2022-08-05 07:49:34;VRIDI 3 PONT 2
